"SRS ID","Body Site","Assembly file location","Assembly MD5","Assembly File Size","Reads file location","Reads MD5","Reads File Size"
"SRS015071","vaginal_introitus","/data/HMASM/PGAs/vaginal_introitus/SRS015071.scaffolds.fa.bz2","60450dc90439f023b08deaf64fe3f86a","675653","/data/Illumina/vaginal_introitus/SRS015071.tar.bz2","2372fa7816fa0e3b39516178791ad148","33916101"
"SRS012663","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS012663.scaffolds.fa.bz2","aaa53f67dfaff5404b86d21784a39444","870145","/data/Illumina/anterior_nares/SRS012663.tar.bz2","ce5e83e17d85cdcd9325fcb7deed87b1","105667144"
"SRS014682","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS014682.scaffolds.fa.bz2","748e4db4f7681e0f45ef836cf5a6eb79","3098986","/data/Illumina/anterior_nares/SRS014682.tar.bz2","c5a22d2d16cd5d536eaa2fa340d31b53","382236711"
"SRS015793","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS015793.scaffolds.fa.bz2","4efe66cc5bbca6cffda2f9b0448645bf","1731699","/data/Illumina/anterior_nares/SRS015793.tar.bz2","48b72a38332af46183472346c8cf4586","55521914"
"SRS015937","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS015937.scaffolds.fa.bz2","0fe41a3a4930665bfc57de017d85bc59","2947312","/data/Illumina/anterior_nares/SRS015937.tar.bz2","da19867b56dd5d2e75bfa3a719e94418","202878197"
"SRS016581","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS016581.scaffolds.fa.bz2","9268fbfbc91eeeaafa860f6d39969a79","22665","/data/Illumina/anterior_nares/SRS016581.tar.bz2","19a44dbe7057ff17eaaccc0957fbed4c","29298648"
"SRS019019","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS019019.scaffolds.fa.bz2","99de96ebb930c388a9872de62249acd2","1696363","/data/Illumina/anterior_nares/SRS019019.tar.bz2","702dc4439b7039f211f03984e484f292","152954704"
"SRS012294","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS012294.scaffolds.fa.bz2","f0633fe8902a69b804c524efd3a46f14","515699","/data/Illumina/posterior_fornix/SRS012294.tar.bz2","baee3d1f829ff0e967c60ade13027d63","74283395"
"SRS017520","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS017520.scaffolds.fa.bz2","d0c285792d4756154eec776bf5de8caf","707177","/data/Illumina/posterior_fornix/SRS017520.tar.bz2","7006c252fa10233c53eef657f6a923f4","92434230"
"SRS017700","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS017700.scaffolds.fa.bz2","e722472690224a4c4b20896a9462df19","682065","/data/Illumina/posterior_fornix/SRS017700.tar.bz2","f7d27d1b34fac345f4fffd57ee8d406b","1010113435"
"SRS020349","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS020349.scaffolds.fa.bz2","85ca2029ed36c52e98dad17c4612d8ba","673186","/data/Illumina/posterior_fornix/SRS020349.tar.bz2","f2e52704cafe6d78a2444cddcabd7b6e","200854178"
"SRS024068","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS024068.scaffolds.fa.bz2","cf3e363b3387d87a9760ceba419816cc","960051","/data/Illumina/posterior_fornix/SRS024068.tar.bz2","4edbf627ff498bdc670466dd1c90d0f1","116317194"
"SRS024428","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS024428.scaffolds.fa.bz2","4764d82e38571fbc82b3c3622a92de67","1041586","/data/Illumina/posterior_fornix/SRS024428.tar.bz2","54115fb50dc5945e54ec7e8614b21924","120064567"
"SRS050184","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS050184.scaffolds.fa.bz2","eed0521fb6e81bfa2d6e87e4a26fb79f","867919","/data/Illumina/posterior_fornix/SRS050184.tar.bz2","ae13118083b5fb8e1b45a82680b7c90e","87627427"
"SRS065347","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS065347.scaffolds.fa.bz2","3b28e929dbfabd0b186494fe6d54896b","1010468","/data/Illumina/posterior_fornix/SRS065347.tar.bz2","107f4a7575a8209f28bada8e985b37da","217562409"
"SRS075419","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS075419.scaffolds.fa.bz2","0fdf1737c829c7e755ec70d78cdc7757","831588","/data/Illumina/posterior_fornix/SRS075419.tar.bz2","9c1b6f603a9b688dc115675d200365c4","52638667"
"SRS024598","right_retroauricular_crease","/data/HMASM/PGAs/right_retroauricular_crease/SRS024598.scaffolds.fa.bz2","077d134bd7e45f7b1ed5250e9ee79acd","3930039","/data/Illumina/right_retroauricular_crease/SRS024598.tar.bz2","983d7ab046d1345e19be3ed43f86388d","3183304154"
"SRS045606","right_retroauricular_crease","/data/HMASM/PGAs/right_retroauricular_crease/SRS045606.scaffolds.fa.bz2","1cbd28422e524f9cccbb86935f719b5c","6907502","/data/Illumina/right_retroauricular_crease/SRS045606.tar.bz2","6249882a442ff54067bb19e7ccc9239d","1682424814"
"SRS052988","right_retroauricular_crease","/data/HMASM/PGAs/right_retroauricular_crease/SRS052988.scaffolds.fa.bz2","de85f8eb4146ac3ea26e6f1288b8899b","981819","/data/Illumina/right_retroauricular_crease/SRS052988.tar.bz2","9dfe56d9005d88efa1f9c452d667c5e7","1117577026"
"SRS014692","saliva","/data/HMASM/PGAs/saliva/SRS014692.scaffolds.fa.bz2","746daca76d88caf39079de5473749e05","12421645","/data/Illumina/saliva/SRS014692.tar.bz2","9dbffa1ea3a6713dbf0040fd6fe3ad89","918863743"
"SRS011134","stool","/data/HMASM/PGAs/stool/SRS011134.scaffolds.fa.bz2","27370bed4dc14ca7b9de6133461ebdaa","61032910","/data/Illumina/stool/SRS011134.tar.bz2","c7823681575fd71980177f459f144eb5","8972422892"
"SRS011452","stool","/data/HMASM/PGAs/stool/SRS011452.scaffolds.fa.bz2","5eeea2b78ffff7188f48d4451198d678","13156139","/data/Illumina/stool/SRS011452.tar.bz2","e0f9f04c6072c77199ae0b99a20eca6f","2440316702"
"SRS013951","stool","/data/HMASM/PGAs/stool/SRS013951.scaffolds.fa.bz2","2a0e25e5e9be36b4a3df537f7d740a52","51560944","/data/Illumina/stool/SRS013951.tar.bz2","4481be537e82b4318cb826ccf4605974","5938989481"
"SRS014613","stool","/data/HMASM/PGAs/stool/SRS014613.scaffolds.fa.bz2","b06f98771da6c9c6b4ee5d1c7f3f8ec1","37936415","/data/Illumina/stool/SRS014613.tar.bz2","cab2dc0c7fae7a2197a2edc1b4c28ddd","7414916626"
"SRS016434","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS016434.scaffolds.fa.bz2","98ca0b4eef8568c73f14b840282fec68","22071","/data/Illumina/anterior_nares/SRS016434.tar.bz2","86e0aaf3e6c83efda080f7e517d97d64","43109906"
"SRS016513","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS016513.scaffolds.fa.bz2","f1e61934810f44d5df3bf39cdcd080a8","58896","/data/Illumina/anterior_nares/SRS016513.tar.bz2","5a9e6a77146ff6e06e8ecadcc8f36310","25487311"
"SRS017044","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS017044.scaffolds.fa.bz2","b819ad552f714885c9aad1c231564397","1520625","/data/Illumina/anterior_nares/SRS017044.tar.bz2","28eee9f17d9d34a91eb57c470eb89cda","91197174"
"SRS017156","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS017156.scaffolds.fa.bz2","248666cb50fea55d511789b9cd8361ba","440447","/data/Illumina/anterior_nares/SRS017156.tar.bz2","26da99039a85dd19c1c77996da7bd0f7","36748149"
"SRS017820","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS017820.scaffolds.fa.bz2","660dc3685e1584165a8e2d5ac7b49d83","1465578","/data/Illumina/anterior_nares/SRS017820.tar.bz2","fed639f4984b65d36120a500dba9dea8","96023193"
"SRS018671","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS018671.scaffolds.fa.bz2","00950c3ece80c3e328acc1bac56b5b0f","138689","/data/Illumina/anterior_nares/SRS018671.tar.bz2","7548b06b37038440c5420f7677ff7371","25173317"
"SRS018981","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS018981.scaffolds.fa.bz2","ab87eb7c0f5909152174378e2001ca9f","929837","/data/Illumina/anterior_nares/SRS018981.tar.bz2","3f0d8f31f4d91df4c96ebd5b8480d3e2","75526388"
"SRS019067","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS019067.scaffolds.fa.bz2","88e6e872dc7cee2ced467f0d88bd05c9","450374","/data/Illumina/anterior_nares/SRS019067.tar.bz2","cddfd913de6863862f77d757b8a5313e","43457527"
"SRS019986","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS019986.scaffolds.fa.bz2","a7a9ceb2fb79500432e076cead67f732","3327812","/data/Illumina/anterior_nares/SRS019986.tar.bz2","701ecd9a9a85ca02fdc0041c49aadfce","220157879"
"SRS020868","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS020868.scaffolds.fa.bz2","5021c0fcc75699620ae0f286b73e34e8","70214","/data/Illumina/anterior_nares/SRS020868.tar.bz2","97e0a29281ea9bba1d7d1984f3dae191","64650187"
"SRS022645","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS022645.scaffolds.fa.bz2","1f5076a37991db792664c27cd032243c","244880","/data/Illumina/anterior_nares/SRS022645.tar.bz2","ce202d8eba5a31a53d2e343c4edb8df7","25266970"
"SRS047225","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS047225.scaffolds.fa.bz2","e616712b9f4ecb49e1d95a52e4080762","3212943","/data/Illumina/anterior_nares/SRS047225.tar.bz2","fe256fc2b85f1a1ee219a5aaff16eb09","228536579"
"SRS047254","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS047254.scaffolds.fa.bz2","5a00ec6a699070b5fa905014f230f8ea","473899","/data/Illumina/anterior_nares/SRS047254.tar.bz2","02a86d8b1ac49d68463dbb8527792051","116848099"
"SRS047708","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS047708.scaffolds.fa.bz2","b69998f66ce8822b2d2f677e872b8e1d","1370","/data/Illumina/anterior_nares/SRS047708.tar.bz2","09ecce97d4864ad442aedd7984b334fe","1801044"
"SRS047844","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS047844.scaffolds.fa.bz2","f1aa7418263837024306f71af06f2bcf","5080","/data/Illumina/anterior_nares/SRS047844.tar.bz2","4de90f78170bebdca2a4cb674a81316a","212825997"
"SRS053437","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS053437.scaffolds.fa.bz2","9eea9d7cb37edad750ec2ea21878377d","1131410","/data/Illumina/anterior_nares/SRS053437.tar.bz2","6b8ace391b7797a97fc6b04bb949fdbf","127011157"
"SRS056906","anterior_nares","/data/HMASM/PGAs/anterior_nares/SRS056906.scaffolds.fa.bz2","d21eeb25240fdc38e2986bc7dcc7a837","2430089","/data/Illumina/anterior_nares/SRS056906.tar.bz2","cfbac7182d439ae2b3208314f0118ce0","374071756"
"SRS014473","attached_keratinized_gingiva","/data/HMASM/PGAs/attached_keratinized_gingiva/SRS014473.scaffolds.fa.bz2","d6a2bbe13d2b7c04d441cdcdb17df244","11361631","/data/Illumina/attached_keratinized_gingiva/SRS014473.tar.bz2","47dcb8d6485d9a7b5a1998b1c2270977","3873220342"
"SRS014687","attached_keratinized_gingiva","/data/HMASM/PGAs/attached_keratinized_gingiva/SRS014687.scaffolds.fa.bz2","2e783ebc3cdd3cd17e1b0d696e0158fb","3019305","/data/Illumina/attached_keratinized_gingiva/SRS014687.tar.bz2","e7db62f393c32197d5f4784fb3b19d76","6856738380"
"SRS015060","attached_keratinized_gingiva","/data/HMASM/PGAs/attached_keratinized_gingiva/SRS015060.scaffolds.fa.bz2","d8c743e6fc1807fa18d940c9cd286be4","12445413","/data/Illumina/attached_keratinized_gingiva/SRS015060.tar.bz2","7633c105e0bf63fadeec5c02ef9076f3","2456628633"
"SRS012281","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS012281.scaffolds.fa.bz2","62fa1ba7a98c90d2258740c723ab84e6","589995","/data/Illumina/buccal_mucosa/SRS012281.tar.bz2","e441c4a012883500150342e90aefdf5c","87026816"
"SRS014126","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS014126.scaffolds.fa.bz2","0486616d57644fb5d9041e24cbc0739f","2015448","/data/Illumina/buccal_mucosa/SRS014126.tar.bz2","78e36dd3b149af2bd764bf65c02d2528","887285562"
"SRS014472","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS014472.scaffolds.fa.bz2","a3911fc3fd2e4e55c0c90dcc56c799f5","1290240","/data/Illumina/buccal_mucosa/SRS014472.tar.bz2","82559820fcaec607dd104ff755424a30","181856675"
"SRS015040","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS015040.scaffolds.fa.bz2","c1e79301160541efb5270103eb8388b1","4509331","/data/Illumina/buccal_mucosa/SRS015040.tar.bz2","791ce399ab1a51ff26b917f82bce5214","702387979"
"SRS015436","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS015436.scaffolds.fa.bz2","6c1c1d2a3225e19d49ec79452e8f4e48","8246374","/data/Illumina/buccal_mucosa/SRS015436.tar.bz2","7157262c7981200ad2d57e26693bf830","1548894002"
"SRS015799","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS015799.scaffolds.fa.bz2","a19fe35aeb6ef61f0165146a0a8b66e6","5352202","/data/Illumina/buccal_mucosa/SRS015799.tar.bz2","54201a11fb25cd05a118a5b63be8983f","969863949"
"SRS016088","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS016088.scaffolds.fa.bz2","65e6d101b7b0b4a0964391f5c0ee69c6","1128653","/data/Illumina/buccal_mucosa/SRS016088.tar.bz2","adbdc5b00803c204ca749cc5b83d17df","97144961"
"SRS016196","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS016196.scaffolds.fa.bz2","08bc3703cbb44a5ebe065c6ee670a787","3426466","/data/Illumina/buccal_mucosa/SRS016196.tar.bz2","3e9466c06b68459ddd1b94e646cf203e","433756489"
"SRS016533","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS016533.scaffolds.fa.bz2","76a09abf52fba300bc25cc79fb6f8578","3700040","/data/Illumina/buccal_mucosa/SRS016533.tar.bz2","82f0837e9f60dc2e7f03278d0c5346a3","487607069"
"SRS017013","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS017013.scaffolds.fa.bz2","4af1e8bc462913671d97b4ccbbae2cc9","7514904","/data/Illumina/buccal_mucosa/SRS017013.tar.bz2","03e2433bd09f9decbb71461226931579","1678651407"
"SRS018661","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS018661.scaffolds.fa.bz2","06d6bcf80b82645c9e833d12860f89f7","2974218","/data/Illumina/buccal_mucosa/SRS018661.tar.bz2","d1235d450f1beaac1b26e3083a4b0e0e","343365315"
"SRS019587","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS019587.scaffolds.fa.bz2","81ba9aae894ede4df8718518d03ed9b9","6029553","/data/Illumina/buccal_mucosa/SRS019587.tar.bz2","f997596209df58c119d55e057c361165","1662452218"
"SRS019976","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS019976.scaffolds.fa.bz2","ee9de42beb28ade517e4a0d3dc63c0dc","3247770","/data/Illumina/buccal_mucosa/SRS019976.tar.bz2","21a3d9c950dc233ff57ec5b828e29a62","555116795"
"SRS022079","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS022079.scaffolds.fa.bz2","f099fb13485ddf5cc77170c7ad1f071b","2873832","/data/Illumina/buccal_mucosa/SRS022079.tar.bz2","4e21f1a85745a317ca09723a198ffadd","281148547"
"SRS023534","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS023534.scaffolds.fa.bz2","06700308ac9ae9555975c70220c9433e","748935","/data/Illumina/buccal_mucosa/SRS023534.tar.bz2","e796cf9f1693e3a735023d316f48a402","56767428"
"SRS023987","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS023987.scaffolds.fa.bz2","d820a29f5602ea31766da51bff80d4c5","5189168","/data/Illumina/buccal_mucosa/SRS023987.tar.bz2","84a3cb631bec57923e555fe9ad48d331","1215927949"
"SRS024140","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS024140.scaffolds.fa.bz2","a1f7f4e0917391c45226da78ff228db9","5567045","/data/Illumina/buccal_mucosa/SRS024140.tar.bz2","19ca81fab81d34f5f565f4cf81d4be6a","815819851"
"SRS043676","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS043676.scaffolds.fa.bz2","1c2f1b48eb3ff4d4cbee37a146e23281","6360570","/data/Illumina/buccal_mucosa/SRS043676.tar.bz2","48962e5fd0f95722ee05a1c861eefe8c","1724582664"
"SRS045254","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS045254.scaffolds.fa.bz2","fe027c3478a536e1db20e9fcc7bde175","2767320","/data/Illumina/buccal_mucosa/SRS045254.tar.bz2","617e4cab50b9c2adf53c764d1a14c40c","424550621"
"SRS046686","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS046686.scaffolds.fa.bz2","ba2974ce6cc830387cd118ece455b7dd","5031601","/data/Illumina/buccal_mucosa/SRS046686.tar.bz2","d05e0b4a4e580676e80330d1c6b19b54","2989019610"
"SRS065133","buccal_mucosa","/data/HMASM/PGAs/buccal_mucosa/SRS065133.scaffolds.fa.bz2","5bdb06261a6b9d70116baf1a52c884fb","52540","/data/Illumina/buccal_mucosa/SRS065133.tar.bz2","36fd87eabd1db18df862c7450f796c4f","31424108"
"SRS062878","hard_palate","/data/HMASM/PGAs/hard_palate/SRS062878.scaffolds.fa.bz2","67578211aa3424d978d09ae2ab5bb355","19212886","/data/Illumina/hard_palate/SRS062878.tar.bz2","b0733a4b194a8189d6f0a969df4a5775","3816121779"
"SRS017849","left_retroauricular_crease","/data/HMASM/PGAs/left_retroauricular_crease/SRS017849.scaffolds.fa.bz2","f484289681d065f861b28ec40ed02c5e","7363015","/data/Illumina/left_retroauricular_crease/SRS017849.tar.bz2","50452b9b04db83d1e39014e46cf3838b","5041006676"
"SRS019015","left_retroauricular_crease","/data/HMASM/PGAs/left_retroauricular_crease/SRS019015.scaffolds.fa.bz2","8d27fbc54e272bb8b2c1b1f899dac1d0","3326038","/data/Illumina/left_retroauricular_crease/SRS019015.tar.bz2","a3c1348de933d8b9c017d416d48be2ea","388850339"
"SRS019063","left_retroauricular_crease","/data/HMASM/PGAs/left_retroauricular_crease/SRS019063.scaffolds.fa.bz2","84d314d21441ef05fc642acaabca8599","7312606","/data/Illumina/left_retroauricular_crease/SRS019063.tar.bz2","de7fb60a1680c08aba666f1cfe6d5f39","443518114"
"SRS020261","left_retroauricular_crease","/data/HMASM/PGAs/left_retroauricular_crease/SRS020261.scaffolds.fa.bz2","f3a8495b36f30ca597c9d5ba67388232","5191844","/data/Illumina/left_retroauricular_crease/SRS020261.tar.bz2","e79a5e2b0d3e82dc3db97b346e7b4c9a","2669224497"
"SRS024596","left_retroauricular_crease","/data/HMASM/PGAs/left_retroauricular_crease/SRS024596.scaffolds.fa.bz2","195353239845c27de3401a144daa52e4","3552124","/data/Illumina/left_retroauricular_crease/SRS024596.tar.bz2","8bac9dd877bf1480676c984f79558168","2893430734"
"SRS014466","mid_vagina","/data/HMASM/PGAs/mid_vagina/SRS014466.scaffolds.fa.bz2","69e153fee3f96c16576427e083003bb4","824672","/data/Illumina/mid_vagina/SRS014466.tar.bz2","5e4a7b783cd03742228646f4299cd46f","49164669"
"SRS013947","palatine_tonsils","/data/HMASM/PGAs/palatine_tonsils/SRS013947.scaffolds.fa.bz2","eda14e34ddb64bcc85609090ccbda4a8","13280119","/data/Illumina/palatine_tonsils/SRS013947.tar.bz2","fa69ae22d30716a84b70cc6def33ec02","2008200347"
"SRS014474","palatine_tonsils","/data/HMASM/PGAs/palatine_tonsils/SRS014474.scaffolds.fa.bz2","c1712567efd586691d90048e6b79ef68","2396587","/data/Illumina/palatine_tonsils/SRS014474.tar.bz2","2e12e7fc5250d4626f276cd71ee3aff5","257104096"
"SRS063351","palatine_tonsils","/data/HMASM/PGAs/palatine_tonsils/SRS063351.scaffolds.fa.bz2","7f9ac09517013213bfd8ee82cb08a8bd","3884939","/data/Illumina/palatine_tonsils/SRS063351.tar.bz2","0f51c36ffec8a38aafbf2e6c208557f1","315629571"
"SRS011355","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS011355.scaffolds.fa.bz2","bb066084f4b6204c372644a50097cc5d","660934","/data/Illumina/posterior_fornix/SRS011355.tar.bz2","c4dc2da9a02334e85796e1262e0d4045","687350435"
"SRS014629","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS014629.scaffolds.fa.bz2","8b3b3760741d5e8a64414f403097b379","460173","/data/Illumina/posterior_fornix/SRS014629.tar.bz2","5059023190e6561ea6ce713c8688316b","78035221"
"SRS015073","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS015073.scaffolds.fa.bz2","98818f0aac9db534bf5317c8c2f6f868","804367","/data/Illumina/posterior_fornix/SRS015073.tar.bz2","0ae00a03617119572025d796ea85ce0f","41534366"
"SRS015225","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS015225.scaffolds.fa.bz2","bac319cdd74448a4d37d5997a9832c6f","850154","/data/Illumina/posterior_fornix/SRS015225.tar.bz2","1bb0d1d9633c6d6a9ada289b92780524","92034287"
"SRS017497","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS017497.scaffolds.fa.bz2","57b5125f5e8f12961b067535da67842a","3702961","/data/Illumina/posterior_fornix/SRS017497.tar.bz2","39892adc0c54c26bb30a2dec142cf329","680476238"
"SRS023850","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS023850.scaffolds.fa.bz2","acce99652228b690130a2a1134784e2a","474916","/data/Illumina/posterior_fornix/SRS023850.tar.bz2","0ff21ddbd486fb8831950845d90222f9","51505268"
"SRS044742","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS044742.scaffolds.fa.bz2","0b07f90763266a0275704e75b59853ee","648335","/data/Illumina/posterior_fornix/SRS044742.tar.bz2","3c92bdb9d8e93ce6fab8d08e3d9ae35f","23342757"
"SRS052330","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS052330.scaffolds.fa.bz2","5f72f109aa7856fd24dccc7a3ed86a81","499176","/data/Illumina/posterior_fornix/SRS052330.tar.bz2","2c7cedd3a9f8ba298f92452d626e899d","53541583"
"SRS052756","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS052756.scaffolds.fa.bz2","f86d9dab1583a47001aca478948970ef","383435","/data/Illumina/posterior_fornix/SRS052756.tar.bz2","99d708b3aaa8e998bb8a4c8ae424f2ea","28093376"
"SRS054962","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS054962.scaffolds.fa.bz2","e31ca981a9f98570741c910d6585848a","395512","/data/Illumina/posterior_fornix/SRS054962.tar.bz2","432e5a7fa36c0d4bd94d371e47c24a9f","162822972"
"SRS056796","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS056796.scaffolds.fa.bz2","6bcce8def1b24e647137418f983a2343","1027693","/data/Illumina/posterior_fornix/SRS056796.tar.bz2","0d36b23a7f641a90e9cde572c8b3469c","2442677934"
"SRS064376","posterior_fornix","/data/HMASM/PGAs/posterior_fornix/SRS064376.scaffolds.fa.bz2","49e6ca2ed3b302ea41ca0a2f13326237","785131","/data/Illumina/posterior_fornix/SRS064376.tar.bz2","da3023775be6f6c27cb08b61d6eae751","237705847"
"SRS019064","right_retroauricular_crease","/data/HMASM/PGAs/right_retroauricular_crease/SRS019064.scaffolds.fa.bz2","411d733ef04dfbb2f6473bcbab1d246c","17394160","/data/Illumina/right_retroauricular_crease/SRS019064.tar.bz2","5d9a61a229b6e95d6286e75e8b25c876","1266269195"
"SRS011302","stool","/data/HMASM/PGAs/stool/SRS011302.scaffolds.fa.bz2","a38be79520d0cbbc42920b78b3c7f3c2","38120874","/data/Illumina/stool/SRS011302.tar.bz2","f5db49814f2bafb61e7310cc185b54d5","9205327005"
"SRS012273","stool","/data/HMASM/PGAs/stool/SRS012273.scaffolds.fa.bz2","23a457c77231cae9996e342f3ebbdabc","62067921","/data/Illumina/stool/SRS012273.tar.bz2","e177e4d1f50dee558b38f38cab9615ef","7784856202"
"SRS013158","stool","/data/HMASM/PGAs/stool/SRS013158.scaffolds.fa.bz2","d4454162796964a1cab288da0f5e3a51","17898779","/data/Illumina/stool/SRS013158.tar.bz2","fbccf546dfb3547c2d0609cbfc146002","8439526268"
"SRS014313","stool","/data/HMASM/PGAs/stool/SRS014313.scaffolds.fa.bz2","cc13fa1d3e869777f0598a9d49dc8730","15604043","/data/Illumina/stool/SRS014313.tar.bz2","436f8928f69414f50aa097e2b2245262","7395358011"
"SRS015133","stool","/data/HMASM/PGAs/stool/SRS015133.scaffolds.fa.bz2","0ce08fc709d14b51216ece02e0b3d627","44262135","/data/Illumina/stool/SRS015133.tar.bz2","45f0f52fd5c7940d6aa27ffddf343e4f","7093323162"
"SRS015369","stool","/data/HMASM/PGAs/stool/SRS015369.scaffolds.fa.bz2","02f069c8edab7a318c93e5bb23b38e3f","15286266","/data/Illumina/stool/SRS015369.tar.bz2","269fbd861dbcd2971ca7058b87705fcf","5138506345"
"SRS016018","stool","/data/HMASM/PGAs/stool/SRS016018.scaffolds.fa.bz2","6ccb5f4375400f8f47a1d022ed3f5974","36345825","/data/Illumina/stool/SRS016018.tar.bz2","d6b2f355b7acc7a13a47f82a70572b3f","5391230940"
"SRS016095","stool","/data/HMASM/PGAs/stool/SRS016095.scaffolds.fa.bz2","fc5fe74c91b15270673d0a38c55e8d0b","49687566","/data/Illumina/stool/SRS016095.tar.bz2","bce76265052f0d1fb6e1bc9f350c9fec","7736266200"
"SRS016753","stool","/data/HMASM/PGAs/stool/SRS016753.scaffolds.fa.bz2","8137a059693902c45670d69e4c4c4a96","19628395","/data/Illumina/stool/SRS016753.tar.bz2","e19674905ca2c05584d8202cb470a8e7","7927683465"
"SRS016954","stool","/data/HMASM/PGAs/stool/SRS016954.scaffolds.fa.bz2","6ce676a6a3909436c8cb54121cd276a1","34259512","/data/Illumina/stool/SRS016954.tar.bz2","d4ecedcefb1300a259b8536e2924c1aa","8347179620"
"SRS017521","stool","/data/HMASM/PGAs/stool/SRS017521.scaffolds.fa.bz2","05dca62e6d546cf6383b5c351b8e6886","55927925","/data/Illumina/stool/SRS017521.tar.bz2","83a6e0b8e5599409d8e61f663297c190","7507666649"
"SRS017821","stool","/data/HMASM/PGAs/stool/SRS017821.scaffolds.fa.bz2","161432cedf03bd5da012149809e1fb3d","42623668","/data/Illumina/stool/SRS017821.tar.bz2","5bd1b98557bcbd8d78d04e4c5af882cf","7183549186"
"SRS018133","stool","/data/HMASM/PGAs/stool/SRS018133.scaffolds.fa.bz2","a91f105487b8680a1b398c2563a163dc","19565398","/data/Illumina/stool/SRS018133.tar.bz2","35332f63c242a7b0093aee8dca63930c","8372215007"
"SRS019030","stool","/data/HMASM/PGAs/stool/SRS019030.scaffolds.fa.bz2","70b49a9b947d32a5ad9324fd491d7554","32844167","/data/Illumina/stool/SRS019030.tar.bz2","4ddf43da50f22fe84131a9b05a42c6cc","5885270500"
"SRS019685","stool","/data/HMASM/PGAs/stool/SRS019685.scaffolds.fa.bz2","34566c1d9f7382293313e428da540c11","42743395","/data/Illumina/stool/SRS019685.tar.bz2","97311788a3c26d1101b565a248bce847","7255856148"
